name,slug,city,state,region,control,schoolType,websiteUrl,admissionsUrl,academicsUrl,majorsUrl,applicationUrl,financialAidUrl,tuitionInState,tuitionOutOfState,tuitionInternational,tuitionYear,enrollmentTotal,enrollmentUndergrad,acceptanceRate,graduationRate,dataSourceUrl,verificationStatus,baseballNickname,baseballWebsiteUrl,rosterUrl,scheduleUrl,campsUrl,questionnaireUrl,generalContactUrl,generalContactEmail,division,conference,logoUrl,currentRosterSize,averageGpa,scholarshipNotes,scholarshipInfoUrl,transferHeavy,jucoFriendly,baseballDataSourceUrl,baseballVerificationStatus
Butler Community College - KS,butler-community-college-ks,,KS,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/butlercommunitycollegeks,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/butlercommunitycollegeks/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/butlercommunitycollegeks/schedule,,,,,NJCAA_D1,Region 6,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Calhoun Community College,calhoun-community-college,,AL,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/calhouncommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/calhouncommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/calhouncommunitycollege/schedule,,,,,NJCAA_D1,Region 22,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Central Arizona College,central-arizona-college,,AZ,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/centralarizonacollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/centralarizonacollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/centralarizonacollege/schedule,,,,,NJCAA_D1,Region 1,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Chattahoochee Valley Community College,chattahoochee-valley-community-college,,AL,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/chattahoocheevalleycommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/chattahoocheevalleycommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/chattahoocheevalleycommunitycollege/schedule,,,,,NJCAA_D1,Region 22,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Chattanooga State Community College,chattanooga-state-community-college,,TN,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/chattanoogastatecommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/chattanoogastatecommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/chattanoogastatecommunitycollege/schedule,,,,,NJCAA_D1,Region 7,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Chipola  College,chipola-college,,FL,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/chipolacollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/chipolacollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/chipolacollege/schedule,,,,,NJCAA_D1,Region 8,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Cisco College,cisco-college,,TX,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/ciscocollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/ciscocollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/ciscocollege/schedule,,,,,NJCAA_D1,Region 5,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Clarendon College,clarendon-college,,TX,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/clarendoncollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/clarendoncollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/clarendoncollege/schedule,,,,,NJCAA_D1,Region 5,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Cleveland State Community College,cleveland-state-community-college,,TN,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/clevelandstatecommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/clevelandstatecommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/clevelandstatecommunitycollege/schedule,,,,,NJCAA_D1,Region 7,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Cloud County Community College,cloud-county-community-college,,KS,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/cloudcountycommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/cloudcountycommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/cloudcountycommunitycollege/schedule,,,,,NJCAA_D1,Region 6,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Coastal Alabama - South,coastal-alabama-south,,AL,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coastalalabamasouth,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coastalalabamasouth/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coastalalabamasouth/schedule,,,,,NJCAA_D1,Region 22,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Coastal Bend College,coastal-bend-college,,TX,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coastalbendcollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coastalbendcollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coastalbendcollege/schedule,,,,,NJCAA_D1,Region 14,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Cochise College,cochise-college,,AZ,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/cochisecollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/cochisecollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/cochisecollege/schedule,,,,,NJCAA_D1,Region 1,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Coffeyville Community College,coffeyville-community-college,,KS,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coffeyvillecommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coffeyvillecommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coffeyvillecommunitycollege/schedule,,,,,NJCAA_D1,Region 6,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Colby Community College,colby-community-college,,KS,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/colbycommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/colbycommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/colbycommunitycollege/schedule,,,,,NJCAA_D1,Region 6,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
College of Central Florida,college-of-central-florida,,FL,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/collegeofcentralflorida,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/collegeofcentralflorida/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/collegeofcentralflorida/schedule,,,,,NJCAA_D1,Region 8,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
College of Southern Idaho,college-of-southern-idaho,,ID,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/collegeofsouthernidaho,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/collegeofsouthernidaho/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/collegeofsouthernidaho/schedule,,,,,NJCAA_D1,Region 18,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
College of Southern Nevada,college-of-southern-nevada,,NV,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/collegeofsouthernnevada,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/collegeofsouthernnevada/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/collegeofsouthernnevada/schedule,,,,,NJCAA_D1,Region 1,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Colorado Northwestern Community College,colorado-northwestern-community-college,,CO,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coloradonorthwesterncommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coloradonorthwesterncommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/coloradonorthwesterncommunitycollege/schedule,,,,,NJCAA_D1,Region 18,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Columbia State Community College,columbia-state-community-college,,TN,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/columbiastatecommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/columbiastatecommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/columbiastatecommunitycollege/schedule,,,,,NJCAA_D1,Region 7,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Community Christian College,community-christian-college,,CA,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/communitychristiancollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/communitychristiancollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/communitychristiancollege/schedule,,,,,NJCAA_D1,Region 1,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Connors State College,connors-state-college,,OK,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/connorsstatecollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/connorsstatecollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/connorsstatecollege/schedule,,,,,NJCAA_D1,Region 2,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Cowley County Community College,cowley-county-community-college,,KS,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/cowleycountycommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/cowleycountycommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/cowleycountycommunitycollege/schedule,,,,,NJCAA_D1,Region 6,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Crowder College,crowder-college,,MO,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/crowdercollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/crowdercollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/crowdercollege/schedule,,,,,NJCAA_D1,Region 16,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Daytona State College,daytona-state-college,,FL,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/daytonastatecollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/daytonastatecollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/daytonastatecollege/schedule,,,,,NJCAA_D1,Region 8,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
Delgado Community College,delgado-community-college,,LA,,PUBLIC,JUNIOR_COLLEGE,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/delgadocommunitycollege,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/delgadocommunitycollege/roster,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/delgadocommunitycollege/schedule,,,,,NJCAA_D1,Region 23,,,,"NJCAA Division I programs may offer athletic scholarships, subject to NJCAA and institutional limits.",https://www.njcaa.org/,true,true,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams?jsRendering=true&pos=br&sort=r,NEEDS_REVIEW
