name,slug,city,state,region,control,schoolType,websiteUrl,admissionsUrl,academicsUrl,majorsUrl,applicationUrl,financialAidUrl,tuitionInState,tuitionOutOfState,tuitionInternational,tuitionYear,enrollmentTotal,enrollmentUndergrad,acceptanceRate,graduationRate,dataSourceUrl,verificationStatus,baseballNickname,baseballWebsiteUrl,rosterUrl,scheduleUrl,campsUrl,questionnaireUrl,generalContactUrl,generalContactEmail,division,conference,logoUrl,currentRosterSize,averageGpa,scholarshipNotes,scholarshipInfoUrl,transferHeavy,jucoFriendly,baseballDataSourceUrl,baseballVerificationStatus
Caldwell,caldwell,Caldwell,New Jersey,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Cougars,,,,,,,,NCAA_D2,CACC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Cal Poly Pomona,cal-poly-pomona,Pomona,California,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Broncos,,,,,,,,NCAA_D2,CCAA,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Cal State Dominguez Hills,cal-state-dominguez-hills,Carson,California,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Toros,,,,,,,,NCAA_D2,CCAA,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Cal State East Bay,cal-state-east-bay,Hayward,California,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Pioneers,,,,,,,,NCAA_D2,CCAA,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Cal State Los Angeles,cal-state-los-angeles,Los Angeles,California,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Golden Eagles,,,,,,,,NCAA_D2,CCAA,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Cal State Monterey Bay,cal-state-monterey-bay,Seaside,California,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Otters,,,,,,,,NCAA_D2,CCAA,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Cal State San Bernardino,cal-state-san-bernardino,San Bernardino,California,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Coyotes,,,,,,,,NCAA_D2,CCAA,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Cal State San Marcos,cal-state-san-marcos,San Marcos,California,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Cougars,,,,,,,,NCAA_D2,CCAA,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Cal State Stanislaus,cal-state-stanislaus,Turlock,California,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Warriors,,,,,,,,NCAA_D2,CCAA,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
California (PA),california-pa,California,Pennsylvania,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Vulcans,,,,,,,,NCAA_D2,PSAC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Cameron,cameron,Lawton,Oklahoma,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Aggies,,,,,,,,NCAA_D2,Lone Star,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Carson–Newman,carson-newman,Jefferson City,Tennessee,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Eagles,,,,,,,,NCAA_D2,SAC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Catawba,catawba,Salisbury,North Carolina,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Indians,,,,,,,,NCAA_D2,SAC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Cedarville,cedarville,Cedarville,Ohio,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Yellow Jackets,,,,,,,,NCAA_D2,G-MAC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Central Missouri,central-missouri,Warrensburg,Missouri,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Mules,,,,,,,,NCAA_D2,MIAA,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Central Oklahoma,central-oklahoma,Edmond,Oklahoma,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Bronchos,,,,,,,,NCAA_D2,MIAA,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Central Washington,central-washington,Ellensburg,Washington,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Wildcats,,,,,,,,NCAA_D2,GNAC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Chaminade,chaminade,Honolulu,Hawaii,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Silverswords,,,,,,,,NCAA_D2,PacWest,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Charleston (WV),charleston-wv,Charleston,West Virginia,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Golden Eagles,,,,,,,,NCAA_D2,MEC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Chestnut Hill,chestnut-hill,Philadelphia,Pennsylvania,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Griffins,,,,,,,,NCAA_D2,CACC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Chico State,chico-state,Chico,California,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Wildcats,,,,,,,,NCAA_D2,CCAA,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Chowan,chowan,Murfreesboro,North Carolina,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Hawks,,,,,,,,NCAA_D2,Carolinas,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Christian Brothers,christian-brothers,Memphis,Tennessee,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Buccaneers,,,,,,,,NCAA_D2,Gulf South,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Claflin,claflin,Orangeburg,South Carolina,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Panthers,,,,,,,,NCAA_D2,Peach Belt,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Clark Atlanta,clark-atlanta,Atlanta,Georgia,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Panthers,,,,,,,,NCAA_D2,SIAC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Clarion,clarion,Clarion,Pennsylvania,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Golden Eagles,,,,,,,,NCAA_D2,PSAC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Colorado Christian,colorado-christian,Lakewood,Colorado,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Cougars,,,,,,,,NCAA_D2,RMAC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Colorado Mesa,colorado-mesa,Grand Junction,Colorado,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Mavericks,,,,,,,,NCAA_D2,RMAC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Colorado Mines,colorado-mines,Golden,Colorado,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Orediggers,,,,,,,,NCAA_D2,RMAC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Columbus State,columbus-state,Columbus,Georgia,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Cougars,,,,,,,,NCAA_D2,Peach Belt,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
Concord,concord,Athens,West Virginia,,,FOUR_YEAR,,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,Mountain Lions,,,,,,,,NCAA_D2,MEC,,,,"NCAA Division II baseball programs may offer athletic scholarships, subject to NCAA and school-specific limits.",https://www.ncaa.org/sports/2014/10/6/division-ii.aspx,false,false,https://en.wikipedia.org/wiki/List_of_NCAA_Division_II_baseball_programs,NEEDS_REVIEW
