name,slug,city,state,region,control,schoolType,websiteUrl,admissionsUrl,academicsUrl,majorsUrl,applicationUrl,financialAidUrl,tuitionInState,tuitionOutOfState,tuitionInternational,tuitionYear,enrollmentTotal,enrollmentUndergrad,acceptanceRate,graduationRate,dataSourceUrl,verificationStatus,baseballNickname,baseballWebsiteUrl,rosterUrl,scheduleUrl,campsUrl,questionnaireUrl,generalContactUrl,generalContactEmail,division,conference,logoUrl,currentRosterSize,averageGpa,scholarshipNotes,scholarshipInfoUrl,transferHeavy,jucoFriendly,baseballDataSourceUrl,baseballVerificationStatus
Hobart and William Smith Colleges,hobart-and-william-smith-colleges,,NY,,PRIVATE,FOUR_YEAR,https://www.hws.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.hwsathletics.com,,,,,,,NCAA_D3,Liberty League,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Hollins University,hollins-university,,VA,,PRIVATE,FOUR_YEAR,https://www.hollins.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.hollinssports.com,,,,,,,NCAA_D3,Old Dominion Athletic Conf.,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Hunter College,hunter-college,,NY,,PUBLIC,FOUR_YEAR,https://www.hunter.cuny.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.hunter.cuny.edu/athletics,,,,,,,NCAA_D3,City University of New York Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Luther College,luther-college,,IA,,PRIVATE,FOUR_YEAR,https://www.luther.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://sports.luther.edu,,,,,,,NCAA_D3,American Rivers Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Macalester College,macalester-college,,MN,,PRIVATE,FOUR_YEAR,https://www.macalester.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.macalester.edu/athletics,,,,,,,NCAA_D3,Minnesota Intercollegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Maryville College (Tennessee),maryville-college-tennessee,,TN,,PRIVATE,FOUR_YEAR,https://www.maryvillecollege.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.mcscots.com/landing/index,,,,,,,NCAA_D3,Collegiate Conference of the South,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Massachusetts Institute of Technology,massachusetts-institute-of-technology,,MA,,PRIVATE,FOUR_YEAR,https://web.mit.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.mitathletics.com,,,,,,,NCAA_D3,New England Women's and Men's Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Meredith College,meredith-college,,NC,,PRIVATE,FOUR_YEAR,https://www.meredith.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.goavengingangels.com,,,,,,,NCAA_D3,USA South Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Millsaps College,millsaps-college,,MS,,PRIVATE,FOUR_YEAR,https://www.millsaps.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.gomajors.com,,,,,,,NCAA_D3,Southern Athletic Association,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Misericordia University,misericordia-university,,PA,,PRIVATE,FOUR_YEAR,https://www.misericordia.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.misericordia.edu/athletics,,,,,,,NCAA_D3,Middle Atlantic Conferences,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Mississippi University for Women,mississippi-university-for-women,,MS,,PUBLIC,FOUR_YEAR,https://www.muw.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.owlsathletics.com,,,,,,,NCAA_D3,St. Louis Intercollegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Mount Holyoke College,mount-holyoke-college,,MA,,PRIVATE,FOUR_YEAR,https://www.mtholyoke.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.mtholyoke.edu/athletics,,,,,,,NCAA_D3,New England Women's and Men's Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Penn State Harrisburg,penn-state-harrisburg,,PA,,PUBLIC,FOUR_YEAR,https://www.hbg.psu.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://athletics.hbg.psu.edu/landing/index,,,,,,,NCAA_D3,United East Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Roanoke College,roanoke-college,,VA,,PRIVATE,FOUR_YEAR,https://www.roanoke.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://maroons.roanoke.edu/,,,,,,,NCAA_D3,Old Dominion Athletic Conf.,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Saint Vincent College,saint-vincent-college,,PA,,PRIVATE,FOUR_YEAR,https://www.stvincent.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.athletics.stvincent.edu,,,,,,,NCAA_D3,Presidents' Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Salem College (North Carolina),salem-college-north-carolina,,NC,,PRIVATE,FOUR_YEAR,https://www.salem.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.salem.edu/athletics,,,,,,,NCAA_D3,USA South Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Salve Regina University,salve-regina-university,,RI,,PRIVATE,FOUR_YEAR,https://www.salve.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.salveathletics.com,,,,,,,NCAA_D3,New England Women's and Men's Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Smith College,smith-college,,MA,,PRIVATE,FOUR_YEAR,https://www.smith.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.smithpioneers.com,,,,,,,NCAA_D3,New England Women's and Men's Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Springfield College,springfield-college,,MA,,PRIVATE,FOUR_YEAR,https://www.springfieldcollege.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://springfield.edu/directory/athletics,,,,,,,NCAA_D3,New England Women's and Men's Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
St. Catherine University,st-catherine-university,,MN,,PRIVATE,FOUR_YEAR,https://www.stkate.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.stkatesathletics.com/index.aspx,,,,,,,NCAA_D3,Minnesota Intercollegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
State University of New York at Delhi,state-university-of-new-york-at-delhi,,NY,,PUBLIC,FOUR_YEAR,https://www.delhi.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://delhibroncos.com/landing/index,,,,,,,NCAA_D3,North Atlantic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
State University of New York at Geneseo,state-university-of-new-york-at-geneseo,,NY,,PUBLIC,FOUR_YEAR,https://www.geneseo.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.geneseoknights.com,,,,,,,NCAA_D3,Empire 8,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
State University of New York at Morrisville,state-university-of-new-york-at-morrisville,,NY,,PUBLIC,FOUR_YEAR,https://www.morrisville.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://morrisvillemustangs.com/,,,,,,,NCAA_D3,State University of New York Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
State University of New York Polytechnic Institute,state-university-of-new-york-polytechnic-institute,,NY,,PUBLIC,FOUR_YEAR,https://www.sunypoly.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://wildcats.sunypoly.edu/landing/index,,,,,,,NCAA_D3,Empire 8,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Susquehanna University,susquehanna-university,,PA,,PRIVATE,FOUR_YEAR,https://www.susqu.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.gosusqu.com,,,,,,,NCAA_D3,Landmark Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Sweet Briar College,sweet-briar-college,,VA,,PRIVATE,FOUR_YEAR,https://www.sbc.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.vixenathletics.com,,,,,,,NCAA_D3,Old Dominion Athletic Conf.,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Trinity Washington University,trinity-washington-university,,DC,,PRIVATE,FOUR_YEAR,https://www2.trinitydc.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://discover.trinitydc.edu/athletics/,,,,,,,NCAA_D3,Independent,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
U.S. Coast Guard Academy,u-s-coast-guard-academy,,CT,,PUBLIC,FOUR_YEAR,https://www.uscga.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://coastguardathletics.com/index.aspx,,,,,,,NCAA_D3,New England Women's and Men's Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Vermont State University-Johnson,vermont-state-university-johnson,,VT,,PUBLIC,FOUR_YEAR,https://vermontstate.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://nvubadgers.com/landing/index,,,,,,,NCAA_D3,North Atlantic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Warren Wilson College,warren-wilson-college,,NC,,PRIVATE,FOUR_YEAR,https://www.warren-wilson.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://warrenwilsonowls.com/landing/index,,,,,,,NCAA_D3,Coast-To-Coast Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Wellesley College,wellesley-college,,MA,,PRIVATE,FOUR_YEAR,https://www.wellesley.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.wellesleyblue.com,,,,,,,NCAA_D3,New England Women's and Men's Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Wheaton College (Massachusetts),wheaton-college-massachusetts,,MA,,PRIVATE,FOUR_YEAR,https://www.wheatoncollege.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://wheatoncollegelyons.com/,,,,,,,NCAA_D3,New England Women's and Men's Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Whitman College,whitman-college,,WA,,PRIVATE,FOUR_YEAR,https://www.whitman.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.whitman.edu/athletics,,,,,,,NCAA_D3,Northwest Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Willamette University,willamette-university,,OR,,PRIVATE,FOUR_YEAR,https://www.willamette.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://willamette.prestosports.com/landing/index,,,,,,,NCAA_D3,Northwest Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Worcester Polytechnic Institute,worcester-polytechnic-institute,,MA,,PRIVATE,FOUR_YEAR,https://www.wpi.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://athletics.wpi.edu,,,,,,,NCAA_D3,New England Women's and Men's Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
